id,type,state,created_at,updated_at,user_id,course_id,amount,tax_free_amount
57384,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:52,2022-07-06 1:52,705167,210504,-10000,-10000
57381,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:47,2022-07-06 1:47,558292,211939,0,0
57380,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:46,2022-07-06 1:46,558292,211895,-10000,-10000
57378,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:33,2022-07-06 1:33,910856,204013,-20000,-20000
57376,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:31,2022-07-06 1:31,29509,211798,-10000,-10000
57375,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:29,2022-07-06 1:29,910719,207884,-10000,-10000
57373,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:27,2022-07-06 1:27,8474,211727,-20000,-20000
57372,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:26,2022-07-06 1:26,909580,203935,-20000,-20000
57371,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:26,2022-07-06 1:26,910806,202516,-20000,-20000
57370,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:22,2022-07-06 1:22,38979,211798,-10000,-10000
57369,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:20,2022-07-06 1:20,53704,204697,-20000,-20000
57368,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:16,2022-07-06 1:16,792015,211368,-10000,-10000
57367,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:14,2022-07-06 1:14,910221,211858,-10000,-10000
57366,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:12,2022-07-06 1:12,902525,211368,-10000,-10000
57365,ADMIN_AUTO_REFUND,COMPLETED,2022-07-06 1:04,2022-07-06 1:04,910666,203720,-10000,-10000
57362,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 9:13,2022-07-05 9:13,382334,209597,-30000,-30000
57359,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 8:34,2022-07-05 8:34,903420,204631,-10000,-10000
57358,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 8:28,2022-07-05 8:28,905108,206185,-20000,-20000
57357,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 8:27,2022-07-05 8:27,559424,205548,-10000,-10000
57355,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 8:02,2022-07-05 8:02,869060,206811,-30000,-30000
57340,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 5:50,2022-07-05 5:50,124167,210405,-10000,-10000
57339,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 5:39,2022-07-05 5:39,85129,210512,0,0
57337,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 5:18,2022-07-05 5:18,910245,211867,-20000,-20000
57336,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 5:11,2022-07-05 5:11,910221,211858,-10000,-10000
57335,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:58,2022-07-05 4:58,893227,210559,-10000,-10000
57334,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:56,2022-07-05 4:56,754526,211867,-20000,-20000
57333,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:55,2022-07-05 4:55,550908,210510,0,0
57331,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:36,2022-07-05 4:36,880757,208963,-20000,-20000
57327,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:25,2022-07-05 4:25,909877,211858,-10000,-10000
57326,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:25,2022-07-05 4:25,754526,211995,-90000,-90000
57325,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:24,2022-07-05 4:24,908893,203523,-20000,-20000
57324,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:22,2022-07-05 4:22,70402,210565,-20000,-20000
57322,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:15,2022-07-05 4:15,344855,211858,-10000,-10000
57320,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 4:10,2022-07-05 4:10,50772,210917,-10000,-10000
57316,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:52,2022-07-05 2:52,716078,207513,-10000,-10000
57313,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:34,2022-07-05 2:34,856807,206356,-10000,-10000
57312,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:34,2022-07-05 2:34,140785,205648,-30000,-30000
57311,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:33,2022-07-05 2:33,661754,211368,-10000,-10000
57310,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:32,2022-07-05 2:32,141397,211727,-20000,-20000
57309,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:28,2022-07-05 2:28,390649,204097,-10000,-10000
57308,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 2:20,2022-07-05 2:20,779073,211557,-10000,-10000
57306,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:44,2022-07-05 1:44,11842,211368,-10000,-10000
57305,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:30,2022-07-05 1:30,48454,208963,-30000,-30000
57304,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:29,2022-07-05 1:29,531497,209777,-10000,-10000
57303,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:26,2022-07-05 1:26,158606,208856,-20000,-20000
57302,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:23,2022-07-05 1:23,20984,209115,-10000,-10000
57301,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:22,2022-07-05 1:22,50772,211867,-20000,-20000
57300,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:21,2022-07-05 1:21,353341,210867,-10000,-10000
57299,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:18,2022-07-05 1:18,16347,210127,-10000,-10000
57298,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:17,2022-07-05 1:17,41493,210120,-10000,-10000
57297,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:14,2022-07-05 1:14,520929,206279,-20000,-20000
57296,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:12,2022-07-05 1:12,906802,211160,0,0
57295,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:12,2022-07-05 1:12,906802,211368,-10000,-10000
57294,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:11,2022-07-05 1:11,897509,210565,-30000,-30000
57293,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:09,2022-07-05 1:09,903420,203236,-10000,-10000
57292,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:08,2022-07-05 1:08,903870,210586,-10000,-10000
57291,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:07,2022-07-05 1:07,903870,204631,-10000,-10000
57290,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:07,2022-07-05 1:07,892204,204286,-20000,-20000
57289,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:06,2022-07-05 1:06,629076,211368,-10000,-10000
57288,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:05,2022-07-05 1:05,167927,208854,-20000,-20000
57287,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:05,2022-07-05 1:05,18739,209522,-30000,-30000
57286,ADMIN_AUTO_REFUND,COMPLETED,2022-07-05 1:02,2022-07-05 1:02,908751,207343,-20000,-20000
57285,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 10:04,2022-07-04 10:04,909626,210323,-10000,-10000
57284,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 9:55,2022-07-04 9:55,167927,203535,-10000,-10000
57283,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 9:40,2022-07-04 9:40,22458,209597,-30000,-30000
57278,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 9:31,2022-07-04 9:31,901386,211368,-10000,-10000
57277,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 9:31,2022-07-04 9:31,901386,203525,-20000,-20000
57270,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 8:48,2022-07-04 8:48,813314,211895,-10000,-10000
57266,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 8:28,2022-07-04 8:28,806487,208104,-10000,-10000
57263,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 8:22,2022-07-04 8:22,667406,211160,-10000,-10000
57258,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 8:02,2022-07-04 8:02,902748,205570,-10000,-10000
57247,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 7:02,2022-07-04 7:02,758751,203531,-10000,-10000
57241,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 6:37,2022-07-04 6:37,907633,209673,-10000,-10000
57240,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 6:34,2022-07-04 6:34,750925,206356,-10000,-10000
57237,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 6:21,2022-07-04 6:21,160353,203532,-20000,-20000
57236,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 6:06,2022-07-04 6:06,50217,203942,0,0
57235,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 6:04,2022-07-04 6:04,906802,211368,-10000,-10000
57222,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 5:19,2022-07-04 5:19,907075,203525,-20000,-20000
57204,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 5:11,2022-07-04 5:11,901508,206331,-20000,-20000
57200,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:59,2022-07-04 4:59,419809,209597,-10000,-10000
57197,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:53,2022-07-04 4:53,6993,208406,-20000,-20000
57196,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:52,2022-07-04 4:52,173656,210761,0,0
57195,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:44,2022-07-04 4:44,909342,204670,-10000,-10000
57193,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:40,2022-07-04 4:40,5289,207343,-20000,-20000
57192,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:29,2022-07-04 4:29,337239,210323,-10000,-10000
57191,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:25,2022-07-04 4:25,908484,211332,-10000,-10000
57190,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:19,2022-07-04 4:19,907892,208732,-10000,-10000
57189,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:18,2022-07-04 4:18,100218,211995,-90000,-90000
57188,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:15,2022-07-04 4:15,909275,205761,-30000,-30000
57187,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:14,2022-07-04 4:14,898681,210127,-10000,-10000
57186,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:12,2022-07-04 4:12,890826,202073,-10000,-10000
57185,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:12,2022-07-04 4:12,907851,211895,-10000,-10000
57184,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:09,2022-07-04 4:09,902394,203989,-10000,-10000
57183,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:06,2022-07-04 4:06,906441,211557,-10000,-10000
57182,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:05,2022-07-04 4:05,347991,211087,-10000,-10000
57181,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:03,2022-07-04 4:03,906368,205570,-10000,-10000
57180,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 4:02,2022-07-04 4:02,95298,211368,-10000,-10000
57176,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 3:01,2022-07-04 3:01,906383,206060,-10000,-10000
57175,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:59,2022-07-04 2:59,867509,207161,-30000,-30000
57174,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:58,2022-07-04 2:58,876369,208856,-20000,-20000
57172,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:56,2022-07-04 2:56,889456,210405,-10000,-10000
57171,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:56,2022-07-04 2:56,907540,203782,-10000,-10000
57170,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:56,2022-07-04 2:56,822580,211816,-20000,-20000
57169,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:54,2022-07-04 2:54,906524,203523,-20000,-20000
57168,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:53,2022-07-04 2:53,95298,203720,-20000,-20000
57167,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:53,2022-07-04 2:53,95298,207974,-10000,-10000
57166,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:53,2022-07-04 2:53,95298,205864,-10000,-10000
57165,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:53,2022-07-04 2:53,95298,203525,-20000,-20000
57164,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:52,2022-07-04 2:52,95298,210586,-10000,-10000
57163,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:49,2022-07-04 2:49,272241,207343,-20000,-20000
57162,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:28,2022-07-04 2:28,907853,210664,-40000,-40000
57161,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:27,2022-07-04 2:27,908874,206099,-10000,-10000
57160,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:09,2022-07-04 2:09,908757,205053,-20000,-20000
57159,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:02,2022-07-04 2:02,153710,202726,-10000,-10000
57158,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:01,2022-07-04 2:01,41565,209540,-10000,-10000
57157,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:01,2022-07-04 2:01,153710,205743,-30000,-30000
57156,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:00,2022-07-04 2:00,894808,210510,-10000,-10000
57155,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 2:00,2022-07-04 2:00,903992,211939,0,0
57154,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:58,2022-07-04 1:58,541209,207513,-10000,-10000
57153,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:55,2022-07-04 1:55,903945,205210,-20000,-20000
57152,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:54,2022-07-04 1:54,901036,210405,-10000,-10000
57151,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:53,2022-07-04 1:53,906568,203529,-10000,-10000
57150,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:52,2022-07-04 1:52,307971,210512,-10000,-10000
57149,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:50,2022-07-04 1:50,354294,203078,-10000,-10000
57147,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:45,2022-07-04 1:45,72924,211368,-10000,-10000
57143,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:39,2022-07-04 1:39,893876,211368,-10000,-10000
57142,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:37,2022-07-04 1:37,598568,211160,-10000,-10000
57141,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:36,2022-07-04 1:36,901817,204670,-10000,-10000
57137,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:31,2022-07-04 1:31,906388,211781,-20000,-20000
57136,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:29,2022-07-04 1:29,584695,204631,-10000,-10000
57135,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:29,2022-07-04 1:29,908594,208856,-10000,-10000
57134,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:27,2022-07-04 1:27,820520,210504,-10000,-10000
57133,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:26,2022-07-04 1:26,887872,211893,-10000,-10000
57132,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:24,2022-07-04 1:24,903048,211346,-10000,-10000
57131,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:20,2022-07-04 1:20,903601,203525,-20000,-20000
57130,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:19,2022-07-04 1:19,903601,203720,-10000,-10000
57128,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:13,2022-07-04 1:13,311124,210512,-10000,-10000
57127,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:09,2022-07-04 1:09,108953,210761,0,0
57126,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:08,2022-07-04 1:08,902041,202521,-10000,-10000
57125,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:06,2022-07-04 1:06,908115,204373,-10000,-10000
57122,ADMIN_AUTO_REFUND,COMPLETED,2022-07-04 1:04,2022-07-04 1:04,908312,204172,-10000,-10000
57119,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 9:24,2022-07-01 9:24,184975,210120,-10000,-10000
57117,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 8:01,2022-07-01 8:01,644418,207556,-10000,-10000
57116,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 7:54,2022-07-01 7:54,272409,211368,-10000,-10000
57115,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 7:34,2022-07-01 7:34,906562,211557,-10000,-10000
57114,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 7:27,2022-07-01 7:27,901936,206720,-20000,-20000
57113,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 7:23,2022-07-01 7:23,893766,205949,-10000,-10000
57112,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 7:18,2022-07-01 7:18,742627,211781,-10000,-10000
57105,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:25,2022-07-01 6:25,906490,205457,-20000,-20000
57102,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:19,2022-07-01 6:19,905078,205761,-30000,-30000
57101,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:18,2022-07-01 6:18,905045,208383,-20000,-20000
57100,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:18,2022-07-01 6:18,905045,210500,-30000,-30000
57099,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:18,2022-07-01 6:18,768196,200399,-10000,-10000
57098,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:18,2022-07-01 6:18,768196,203236,-10000,-10000
57097,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:17,2022-07-01 6:17,768196,205640,-10000,-10000
57096,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 6:17,2022-07-01 6:17,768196,202878,-20000,-20000
57090,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 5:36,2022-07-01 5:36,888351,204013,-10000,-10000
57089,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 5:36,2022-07-01 5:36,182367,206742,-40000,-40000
57088,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 5:34,2022-07-01 5:34,639356,211368,-10000,-10000
57083,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 5:08,2022-07-01 5:08,891111,211332,-10000,-10000
57082,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:58,2022-07-01 4:58,846439,206356,-10000,-10000
57081,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:58,2022-07-01 4:58,898958,206356,-10000,-10000
57079,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:33,2022-07-01 4:33,408734,209673,-10000,-10000
57077,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:17,2022-07-01 4:17,902316,206185,-20000,-20000
57076,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:17,2022-07-01 4:17,902316,205548,-10000,-10000
57075,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:08,2022-07-01 4:08,900479,210504,-10000,-10000
57074,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 4:05,2022-07-01 4:05,907004,206717,-20000,-20000
57066,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 2:34,2022-07-01 2:34,174169,211087,-10000,-10000
57062,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 2:19,2022-07-01 2:19,874389,203720,-20000,-20000
57059,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 2:13,2022-07-01 2:13,314846,202614,-10000,-10000
57058,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 2:07,2022-07-01 2:07,603865,211213,0,0
57057,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 2:07,2022-07-01 2:07,903048,205548,-10000,-10000
57056,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 2:01,2022-07-01 2:01,900680,211143,0,0
57054,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:52,2022-07-01 1:52,825232,211368,-10000,-10000
57052,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:49,2022-07-01 1:49,903455,203720,-10000,-10000
57050,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:40,2022-07-01 1:40,284331,211160,-10000,-10000
57049,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:40,2022-07-01 1:40,903048,211346,-10000,-10000
57047,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:38,2022-07-01 1:38,906697,205761,-30000,-30000
57045,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:36,2022-07-01 1:36,906453,211727,-20000,-20000
57044,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:33,2022-07-01 1:33,906686,207556,-10000,-10000
57042,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:26,2022-07-01 1:26,896086,210563,-10000,-10000
57040,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:25,2022-07-01 1:25,613758,204366,-10000,-10000
57039,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:23,2022-07-01 1:23,545166,203525,-20000,-20000
57037,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:18,2022-07-01 1:18,903860,206060,-10000,-10000
57034,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:11,2022-07-01 1:11,556723,211557,-10000,-10000
57029,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:04,2022-07-01 1:04,903484,206331,-20000,-20000
57028,ADMIN_AUTO_REFUND,COMPLETED,2022-07-01 1:03,2022-07-01 1:03,102533,210565,-30000,-30000
57027,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 10:04,2022-06-30 10:04,881720,208963,-20000,-20000
57026,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 10:03,2022-06-30 10:03,881720,211368,-10000,-10000
57024,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 9:41,2022-06-30 9:41,781090,202878,-20000,-20000
57023,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 9:40,2022-06-30 9:40,900501,207343,-20000,-20000
57020,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 7:50,2022-06-30 7:50,904963,209777,-10000,-10000
57019,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 7:45,2022-06-30 7:45,882072,207343,-20000,-20000
57018,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 7:37,2022-06-30 7:37,866560,205570,0,0
57017,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 7:37,2022-06-30 7:37,866560,203782,0,0
57016,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 7:36,2022-06-30 7:36,904963,206060,-20000,-20000
57014,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 7:04,2022-06-30 7:04,70282,205053,-20000,-20000
57012,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 6:59,2022-06-30 6:59,902097,210761,0,0
57011,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 6:58,2022-06-30 6:58,897181,207343,-20000,-20000
57009,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 6:52,2022-06-30 6:52,831087,209597,-30000,-30000
57008,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 6:50,2022-06-30 6:50,904295,205162,-10000,-10000
57004,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 6:00,2022-06-30 6:00,894964,206099,-20000,-20000
57003,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 5:58,2022-06-30 5:58,899668,207135,-10000,-10000
57001,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 5:35,2022-06-30 5:35,373099,204824,-40000,-40000
56998,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 5:21,2022-06-30 5:21,322917,202612,-20000,-20000
56997,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 5:18,2022-06-30 5:18,904233,205041,-10000,-10000
56996,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 5:16,2022-06-30 5:16,703623,204706,-10000,-10000
56989,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:59,2022-06-30 4:59,903591,205761,-30000,-30000
56985,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:25,2022-06-30 4:25,900075,203523,-20000,-20000
56984,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:20,2022-06-30 4:20,903705,210773,-20000,-20000
56979,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:15,2022-06-30 4:15,904125,203525,-20000,-20000
56978,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:14,2022-06-30 4:14,31785,211727,-10000,-10000
56977,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:12,2022-06-30 4:12,836522,205162,-10000,-10000
56976,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 4:09,2022-06-30 4:09,899317,211557,-10000,-10000
56975,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 2:38,2022-06-30 2:38,815115,211368,-10000,-10000
56973,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 2:14,2022-06-30 2:14,899621,203787,-20000,-20000
56972,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 2:09,2022-06-30 2:09,818254,211346,-10000,-10000
56971,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 2:06,2022-06-30 2:06,3921,208383,-20000,-20000
56968,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:37,2022-06-30 1:37,903048,205548,-10000,-10000
56967,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:36,2022-06-30 1:36,903048,206356,-10000,-10000
56966,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:36,2022-06-30 1:36,903518,206720,-20000,-20000
56965,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:35,2022-06-30 1:35,884902,206331,-20000,-20000
56964,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:33,2022-06-30 1:33,903611,208324,-30000,-30000
56955,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:26,2022-06-30 1:26,901195,211332,-10000,-10000
56954,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:25,2022-06-30 1:25,568141,206356,-10000,-10000
56953,ADMIN_AUTO_REFUND,COMPLETED,2022-06-30 1:24,2022-06-30 1:24,393386,NULL,-30000,-30000
