id,type,state,created_at,updated_at,title,description,close_at,total_class_hours,keywords
211482,COURSE,ONGOING,2022-05-18 7:24,2022-05-18 7:24,메가바이트 스쿨 :-211482,성과 데이터를 제대,NULL,55,"평생소장,퍼포먼스마케팅,데이터,마케팅,디지털마케팅,SQL,AB테스트,모바일마케팅,앱마케팅,앱,성과분석,구글애널리틱스,구글애즈,광고,몰로코,당근마켓,블랭크"
211481,COURSE,ONGOING,2022-05-18 7:22,2022-05-18 7:23,메가바이트 스쿨 :-211481,성과 데이터를 제대,NULL,55,"평생소장,퍼포먼스마케팅,데이터,마케팅,디지털마케팅,SQL,AB테스트,모바일마케팅,앱마케팅,앱,성과분석,구글애널리틱스,구글애즈,광고,몰로코,당근마켓,블랭크"
211480,COURSE,ONGOING,2022-05-18 6:57,2022-05-18 6:57,메가바이트 스쿨 :-211480,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211479,COURSE,ONGOING,2022-05-18 6:54,2022-05-18 6:54,메가바이트 스쿨 :-211479,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211478,COURSE,ONGOING,2022-05-18 6:51,2022-05-18 6:51,메가바이트 스쿨 :-211478,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211477,COURSE,ONGOING,2022-05-18 6:50,2022-05-18 6:50,메가바이트 스쿨 :-211477,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211476,COURSE,ONGOING,2022-05-18 6:49,2022-05-18 6:55,메가바이트 스쿨 :-211476,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211475,COURSE,ONGOING,2022-05-18 6:47,2022-05-18 6:54,메가바이트 스쿨 :-211475,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211474,COURSE,ONGOING,2022-05-18 6:44,2022-05-18 6:46,메가바이트 스쿨 :-211474,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211473,COURSE,ONGOING,2022-05-18 6:42,2022-05-18 6:42,메가바이트 스쿨 :-211473,콘텐츠-퍼포먼스-그,NULL,117,"디지털마케팅,마케팅,SQL,태블로,GA,구글애널리틱스,인스타그램,페이스북,시장조사,광고,구글애즈,데이터스튜디오,데이터,콘텐츠,포토샵,프리미어,애프터이펙트,초격차,GAIQ,검색광고,GA4,태그매니저"
211454,COURSE,ONGOING,2022-05-17 5:39,2022-05-18 12:44,메가바이트 스쿨 :-211454,메가바이트 스쿨 :,NULL,0,"Top-tier,TDD,프로그래밍,DevOps,더레드,이규원,테스트 주도 개발,인터페이스 설계"
211451,COURSE,ONGOING,2022-05-17 4:06,2022-05-17 4:06,(B2B) K-Di-211451,NULL,NULL,33,NULL
211448,BOOK,ONGOING,2022-05-17 1:50,2023-06-01 1:17,초보자를 전문가로 -211448,누구나 쉽게 적용할,NULL,NULL,"카카오뷰,디지털노마드,부업,재테크,부수입,머니파이프라인,보드발행,박동건,숏북,전자책"
211447,COURSE,ONGOING,2022-05-16 10:04,2023-11-20 1:28,The RED : -211447,<잘 자요 엄마>의,NULL,8,"서미애,글쓰기,스토리텔링,미스터리,스릴러,장르소설,작가,데뷔,IP,소설,장르,장르소설창작교육,소설창작법"
211444,BOOK,ONGOING,2022-05-16 5:01,2022-05-30 1:00,사무실의 그 누구도-211444,오늘도 시장조사 하,NULL,NULL,"시장,시장조사,보고서,직장인,커리어,꼰대행정병,전자책,숏북"
211441,COURSE,ONGOING,2022-05-14 9:43,2022-05-18 12:43,메가바이트 스쿨 :-211441,메가바이트 스쿨 :,NULL,0,"코딩테스트,알고리즘,모의고사,프로그래밍,개발자 커리어,코테,자바"
211440,COURSE,ONGOING,2022-05-14 9:35,2022-05-18 12:43,메가바이트 스쿨 :-211440,메가바이트 스쿨 :,NULL,0,"평생소장,AWS,DevOps,프로그래밍,데브옵스,초격차"
211439,COURSE,ONGOING,2022-05-14 9:18,2022-05-18 12:26,메가바이트 스쿨 :-211439,메가바이트 스쿨 :,NULL,0,"평생소장,45학점,프로그래밍,개발자 커리어,132시간,컴공,컴퓨터공학,전공지식,이론,개념"
211438,COURSE,ONGOING,2022-05-14 9:07,2022-05-18 12:26,메가바이트 스쿨 :-211438,메가바이트 스쿨 :,NULL,0,"Java,Spring,프로그래밍,백엔드 개발,자바,스프링,백엔드,backend,웹개발,스프링부트,스프링클라우드,객체지향"
211437,COURSE,ONGOING,2022-05-14 8:53,2022-05-18 12:25,메가바이트 스쿨 :-211437,메가바이트 스쿨 :,NULL,0,"Java,Spring,프로그래밍,백엔드 개발,자바,스프링,백엔드,backend,웹개발,스프링부트,스프링클라우드,객체지향"
211434,COURSE,ONGOING,2022-05-14 8:14,2022-05-18 12:25,메가바이트 스쿨 :-211434,메가바이트 스쿨 :,NULL,0,NULL
211382,COURSE,ONGOING,2022-05-12 2:35,2022-11-16 4:24,K-Digital -211382,NULL,NULL,28,NULL
211378,COURSE,ONGOING,2022-05-12 2:24,2022-11-16 2:16,(B2B) K-Di-211378,NULL,NULL,19,NULL
211368,COURSE,ONGOING,2022-05-11 1:52,2023-11-20 1:36,10개 프로젝트로 -211368,"요구사항 분석, 도",NULL,121,"대용량데이터,핀테크,포트폴리오,실전,backend,server,서버,intellij,인텔리제이,요구사항,웹개발,웹,서버구축,비동기,최적화,객체지향,mariadb,mysql,docker,도커,kubernetes,쿠버네티스,kafka,카프카,마이그레이션,배포,springboot, 스프링부트"
211365,COURSE,ONGOING,2022-05-10 8:36,2022-11-16 4:19,(B2B) K-Di-211365,NULL,NULL,33,NULL
211359,BOOK,ONGOING,2022-05-10 5:27,2022-05-26 8:59,단 1개월 만에 네-211359,네이버 인플루언서가,NULL,NULL,"인플루언서,블로그,브랜드커넥트,네이버인플루언서,블로거,키워드챌린지,숏북,전자책,부업,캡틴잉글리시"
211350,COURSE,ONGOING,2022-05-09 4:56,2022-11-16 2:27,(B2B)K-Dig-211350,NULL,NULL,NULL,NULL
211346,COURSE,HIDDEN,2022-05-09 2:16,2023-06-01 1:23,"GA4 탑재, 20-211346",새로 업데이트된 구,NULL,41,"GA4,구글애널리틱스,데이터,구글애즈,데이터스튜디오,GTM,파이어베이스,마케팅,퍼포먼스마케팅,UA,골든플래닛,데이터분석,마케터,구글 애널리틱스 4,구글 애즈 자격 인증 시험,유니버셜 애널리틱스,GAIQ,데이터마케팅"
211341,BOOK,ONGOING,2022-05-06 4:19,2022-06-20 8:38,악마의 이직 교과서-211341,착하고 뻔한 조언은,NULL,NULL,"이직,취업,커리어,크루엘라,숏북,전자책,퇴사"
211332,COURSE,ONGOING,2022-05-04 2:48,2023-11-20 1:18,설레는 색감과 빛의-211332,SNS를 기반으로 ,NULL,20,"로맨스판타지,웹소설,웹툰,일러스트,그림,취미,클립스튜디오,주원,입문,올인원,캐릭터,드로잉,인물화"
211323,COURSE,ONGOING,2022-05-03 9:24,2023-11-20 1:18,리코더팩토리와 함께-211323,일상에 귀여운 에너,NULL,9,"캐릭터,브랜드,부업,취미,일러스트,그림,드로잉,입문,올인원,일러스트레이터,만들기,N잡,리코더팩토리,리코더,리코,마플,마플샵,굿즈"
211306,BOOK,ONGOING,2022-05-02 8:37,2022-05-26 8:50,마케팅 기획법-211306,"P&G, 토스, 샌",NULL,NULL,"마케터,마케팅퍼널,그로스해킹,마케팅,마케팅기획,마케팅노하우,숏북,전자책,서현직"
211304,BOOK,ONGOING,2022-05-02 6:47,2022-06-10 7:32,한 권에 끝내는 I-211304,네카라쿠배 재직 중,NULL,NULL,"개발자,네카라,취업,숏북,전자책"
211256,BOOK,ONGOING,2022-04-29 1:18,2022-05-26 8:50,J팀장이 알려주는 -211256,보고서는 목적과 결,NULL,NULL,"보고서,문서작성,일잘러,숏북,전자책,J팀장"
211240,BOOK,ONGOING,2022-04-28 4:22,2022-05-26 8:50,슬기로운 엑셀생활-211240,외국계 증권사에 재,NULL,NULL,"엑셀,자동화,매크로,숏북,전자책,엑셀365"
211227,COURSE,HIDDEN,2022-04-27 4:11,2024-01-08 9:56,한 번에 끝내는 F-211227,금융권의 필수역량 ,NULL,110,"재무모델링,Valuation,DCF,금융,금융/투자,부동산,M&A,금융모델링,모델링,파이낸셜,Python,금융아카데미,회계,Financial Modeling"
211213,COURSE,ONGOING,2022-04-26 9:14,2023-11-20 1:18,CLASS : 살다-211213,일러스트레이터 co,NULL,5,"아이패드,프로크리에이트,드로잉,디지털드로잉,일러스트,취미,그림,고양이,일상,디자인"
211179,BOOK,ONGOING,2022-04-26 1:58,2023-06-01 1:17,한 권으로 끝내는 -211179,"지갑 생성, 구매와",NULL,NULL,"NFT,민팅,투자,숏북,전자책,곽규미"
211177,BOOK,ONGOING,2022-04-26 1:57,2022-05-26 8:49,10년차 패션 MD-211177,중국과 한국을 넘나,NULL,NULL,"MD,상품기획,브랜드기획,패션MD,숏북,전자책"
211176,BOOK,ONGOING,2022-04-26 1:56,2023-06-01 1:17,돈 버는 전자책 작-211176,전자책 전문가 유성,NULL,NULL,"전자책,투잡러,지식창업가,부업,유성우,숏북,pdf"
211175,BOOK,ONGOING,2022-04-26 1:56,2022-07-05 2:03,"비전공 개발자, 사-211175",비전공 안드로이드 ,NULL,NULL,"비전공,개발자,성장,채상아,숏북,전자책,안드로이드,네카라쿠배"
211174,BOOK,ONGOING,2022-04-26 1:54,2022-05-26 8:42,대기업 연봉 편집자-211174,"잘 나가는 대기업,",NULL,NULL,"영상제작,편집자,유튜버,프리랜서,영상편집,유튜브,프리미어프로,숏북,전자책,배희"
211173,BOOK,ONGOING,2022-04-26 1:54,2022-05-26 8:41,캐릭터로 승부하는 -211173,면접에 합격하기가 ,NULL,NULL,"면접,코칭,합격,숏북,전자책"
211172,BOOK,ONGOING,2022-04-26 1:53,2023-06-01 1:17,쿠팡 마켓플레이스 -211172,수강생도 월 매출 ,NULL,NULL,"쿠팡,마켓플레이스,부업,재테크,파이프라인,숏북,전자책,김서연"
211171,BOOK,ONGOING,2022-04-26 1:53,2023-06-01 1:17,피 튀기는 주식 투-211171,절대 공유하지 마세,NULL,NULL,"주식,차트,매매전략,숏북,전자책,송재훈"
211170,BOOK,ONGOING,2022-04-26 1:52,2023-06-01 1:17,미국주식 사관학교 -211170,네이버에서 연재 중,NULL,NULL,"미국주식,입문,구독권,숏북,전자책"
211169,BOOK,ONGOING,2022-04-26 1:50,2022-05-26 8:40,초보 마케터들을 위-211169,막막한 초보 마케터,NULL,NULL,"마케터,SNS,브랜디드콘텐츠,브랜딩,숏북,전자책"
211168,BOOK,ONGOING,2022-04-26 1:50,2022-05-26 8:40,요즘 잘나가는 마케-211168,No.1 재능마켓 ,NULL,NULL,"마케터,데이터,디지털마케팅,숏북,전자책"
211167,BOOK,ONGOING,2022-04-26 1:49,2022-05-26 8:40,엔지니어가 성장하게-211167,크라우드펀딩 사이트,NULL,NULL,"프로덕트,개발자,성장,강록,숏북,전자책"
211166,BOOK,ONGOING,2022-04-26 1:48,2022-06-02 1:42,지금 시작하는 프론-211166,"네이버, 오늘의집,",NULL,NULL,"프론트엔드,개발자,커리어,조은,숏북,전자책"
211165,BOOK,ONGOING,2022-04-26 1:48,2022-06-02 6:01,아직 잘 알려지지 -211165,미국 QA팀 빌딩 ,NULL,NULL,"SQA,개발자,품질,강홍재,숏북,전자책"
211161,COURSE,ONGOING,2022-04-25 22:54,2023-12-18 5:41,17개 실습으로 마-211161,텐서플로우 허브에 ,NULL,5,"딥러닝,인공지능,전이학습,텐서플로우,텐서플로우허브,자연어,이미지,오디오,악성글분류,NER,Blenderbot,EfficientNet,ResNet,ImageNet,segmentation,Detection,GAN,OCR,지문인식,음악장르분류,분류,augmentation"
211160,COURSE,ONGOING,2022-04-25 12:32,2023-11-20 1:36,실무 프로젝트로 배-211160,"카카오페이, 레진코",NULL,21,"코프링,Kotlin,평생소장,자바,코틀린,java,프로젝트,백엔드,서버사이드,spring,kopring,리팩토링,kotlinspring,backend,스프링,kotlin-spring,webflux,springwebflux,mvc,스프링부트,springboot,개발포트폴리오,포트폴리오,깃허브,github,디버깅,백엔드심화,카카오"
211149,COURSE,ONGOING,2022-04-25 6:05,2023-11-20 1:18,CLASS : 매력-211149,국내 유일 인스타그,NULL,2,"인스타그램,인스타스토리,스토리꾸미기"
211148,COURSE,ONGOING,2022-04-25 5:50,2023-11-20 1:19,점으로 완성하는 특-211148,도트를 배열하여 그,NULL,6,"픽셀아트,아트웍,드로잉,일러스트,픽셀,도트,artwork,비주얼,nft,E3,아트디렉터,그래픽"
211143,COURSE,ONGOING,2022-04-25 3:42,2023-11-20 1:19,CLASS : 건축-211143,7년차 건축 디자이,NULL,5,"스케치업,3D모델링,입문,디자인툴,건축,건축디자인,인테리어,이벤트,웹툰,웹툰배경,건물,실내공간,모델링,VR,루비,3D프린팅"
211139,COURSE,ONGOING,2022-04-25 1:17,2022-11-16 4:06,(B2B) K-Di-211139,NULL,NULL,23,NULL
211137,COURSE,ONGOING,2022-04-25 1:14,2022-11-16 2:33,(B2B)K-Dig-211137,NULL,NULL,NULL,NULL
211136,COURSE,ONGOING,2022-04-25 1:08,2022-11-16 2:20,(B2B) K-Di-211136,NULL,NULL,19,NULL
211126,COURSE,ENDED,2022-04-22 2:40,2023-06-01 1:23,코딩18: 웹개발 -211126,1:8 소그룹으로 ,2022-09-15 14:59,8,"코딩입문,코딩소그룹강의,1:8소그룹,코딩왕초보"
211114,COURSE,ONGOING,2022-04-21 5:38,2023-12-18 5:41,The RED : -211114,Snowflake ,NULL,9,"데이터매니지먼트,빅데이터,클라우드,데이터엔지니어링,Snowflake,hadoop,spark,스노우플레이크,snowflake,데이터파이프라인,테슬라,어도비,tesla,adobe"
211106,COURSE,ONGOING,2022-04-20 1:46,2023-11-20 1:28,M&A 실무 완전 -211106,7명의 M&A 분야,NULL,84,"M&A,가치평가,PMI,평생소장,현직전문가,업무능력,인수합볍,고객유지가능성,세금이슈,기술가치역량,인수후통힙과정"
211087,COURSE,ONGOING,2022-04-18 7:15,2023-12-18 5:41,한 번에 끝내는 서-211087,서비스 기획의 필수,NULL,53,"PM,PO,서비스기획,기획포트폴리오,커리어,앱기획,ux/ui,ux,ui,역기획,프로토타이핑,케이스스터디,기획,취업,PM취업,PO취업,취준생"
211079,COURSE,ONGOING,2022-04-15 8:35,2022-11-16 4:13,(B2B) K-Di-211079,NULL,NULL,NULL,NULL
211078,COURSE,ONGOING,2022-04-15 8:32,2022-11-16 4:19,(B2B) K-Di-211078,NULL,NULL,33,NULL
211074,COURSE,ONGOING,2022-04-15 4:44,2023-11-20 1:19,CLASS : 초보-211074,김유라 작가님의 아,NULL,5,"수채화,일러스트,채색,드로잉,김유라,클래스,CLASS"
210932,COURSE,ONGOING,2022-04-08 1:42,2022-11-16 2:20,(B2B) K-Di-210932,NULL,NULL,19,NULL
210928,COURSE,ONGOING,2022-04-07 9:40,2022-11-16 2:33,(B2B)K-Dig-210928,NULL,NULL,NULL,NULL
210917,COURSE,ONGOING,2022-04-06 7:42,2023-11-20 1:28,곽인근의 웹툰 스토-210917,그림을 잘 그리지 ,NULL,8,"웹툰,스토리텔링,공모전,콘티,포토샵,웹툰작가"
210906,COURSE,ONGOING,2022-04-06 2:04,2023-11-20 1:19,CLASS : 아기-210906,아기자기한 방 그리,NULL,5,"아이패드,프로크리에이트,실전,드로잉,일러스트,그림,취미,올인원,이공,캐릭터,디자인,가성비,입문,초보,클래스"
210905,COURSE,ONGOING,2022-04-06 1:56,2023-11-20 1:19,글로벌 판매 1위 -210905,2021 글로벌 세,NULL,20,"제페토,아이템,수익화,ZDE,크리에이터,제페토크리에이터,아이템크리에이터,젬,부업,모델링,3D,게임,부스터팩,3DS,max,모델러"
210869,COURSE,ONGOING,2022-04-01 2:14,2023-11-20 0:41,프로젝트와 함께 배-210869,R 이론부터 인사이,NULL,25,"R분석,프로젝트,데이터사이언스,데이터분석,R,데이터 분석,코딩,데이터 사이언스,데이터 싸이언스"
210867,COURSE,ONGOING,2022-04-01 2:03,2023-12-18 5:41,The Red : -210867,Facebook P,NULL,5,"FedEx,prophet,시계열,프로펫,페이스북프로펫,facebook,파이썬"
210834,COURSE,ONGOING,2022-03-30 19:24,2023-11-20 1:19,OUKO의 논리에 -210834,미국 SCAD 대학,NULL,20,"일러스트,캐주얼,드로잉,이론,실사,반실사,포토샵,ouko,OUKO,오우코,채색,타블렛,강의"
210796,COURSE,ONGOING,2022-03-29 8:25,2023-11-20 1:36,스프링러너의 스프링-210796,현직 대기업 개발자,NULL,9,"멀티모듈,springboot,mvc,backend,server,서버,java,자바,spring,스프링,javaspring,자바스프링,백엔드,java/spring,프로젝트,springrunner"
210793,COURSE,ONGOING,2022-03-29 5:01,2022-11-16 4:24,K-Digital -210793,NULL,NULL,28,NULL
210792,COURSE,ONGOING,2022-03-29 4:26,2023-11-20 1:19,CLASS : 연필-210792,성립 작가만의 연필,NULL,4,"연필,인물화,드로잉,일러스트,그림,성립,올인원,가성비,디자인,입문,초보,취미,클래스"
210787,COURSE,ONGOING,2022-03-28 9:47,2022-11-16 2:20,(B2B) K-Di-210787,NULL,NULL,19,NULL
210786,COURSE,ONGOING,2022-03-28 9:41,2022-11-16 4:13,(B2B) K-Di-210786,NULL,NULL,NULL,NULL
210785,COURSE,ONGOING,2022-03-28 9:40,2022-11-16 4:19,(B2B) K-Di-210785,NULL,NULL,33,NULL
210784,COURSE,ONGOING,2022-03-28 8:06,2022-11-16 4:05,K-Digital -210784,NULL,NULL,23,NULL
210783,COURSE,ONGOING,2022-03-28 7:47,2022-11-16 2:33,K-Digital -210783,NULL,NULL,NULL,NULL
210776,COURSE,ONGOING,2022-03-28 5:50,2023-12-18 5:41,The Red : -210776,최근 소셜 네트워크,NULL,7,"딥러닝,신경망,GNN,뉴럴네트워크,인공지능,TENSORFLOW로 시작하는,올인원패키지 딥러닝,올인원 패키지 딥러닝"
210773,COURSE,HIDDEN,2022-03-28 2:52,2023-12-28 6:05,개발자 취업 합격 -210773,"서류, 코딩테스트,",NULL,83,"코딩테스트,기술면접,개발자취업,코딩 테스트,백엔드,수학,알고리즘,코테,코티,코딩 테스트문제,코딩 테스트 문제,코딩테스트 문제,개발자포트폴리오,개발자 포트폴리오,개발자 취업,데이터분석,데이터사이언스,코딩,데이터 분석,데이터 사이언스,데이터 싸이언스,파이썬,python,c++,java,자바,전공지식,sql,네이버,카카오,라인,쿠팡,배달의민족,컴퓨터구조,데이터베이스,db,운영체제,네트워크,자료구조,커리어,환급,챌린지"
210761,COURSE,ONGOING,2022-03-24 9:14,2023-11-20 1:19,CLASS : 10-210761,10년 차 포토그래,NULL,4,"사진,라이트룸,포토샵"
210737,COURSE,HIDDEN,2022-03-22 7:34,2023-07-18 9:55,머신러닝 최적화를 -210737,과거의 데이터를 기,NULL,13,"유전알고리즘,머신러닝,최적화"
210730,COURSE,ONGOING,2022-03-21 1:58,2022-08-16 7:05,(B2B) 아카이브-210730,NULL,2024-03-22 15:00,NULL,NULL
210678,COURSE,ONGOING,2022-03-15 4:14,2023-11-20 0:41,한 번에 끝내는 구-210678,실무 맞춤형 커리큘,NULL,35,"구글스프레드시트,구글시트,googlespreadsheet,googlesheet,함수,데이터시각화,시각화,대시보드,실시간대시보드,AppsScript,AppSheet,데이터스튜디오,업무자동화"
210664,COURSE,ONGOING,2022-03-14 6:27,2023-11-20 1:29,한 번에 끝내는 부-210664,부동산 금융(PF),NULL,45,"부동산금융,PF,프로젝트파이낸싱,vc 취업,vc취업,벤처캐피탈 취업,벤처캐피탈취업,vc 업무,vc업무,부동산개발금융실무,부동산사업성분석모델링실습,사업성평가,부동산신탁사,부동산전문회계사,이직,부동산모델링,네트워킹"
210656,COURSE,ONGOING,2022-03-11 6:18,2022-11-16 4:19,(B2B) K-Di-210656,NULL,NULL,33,NULL
210655,COURSE,ONGOING,2022-03-11 6:15,2022-11-16 4:13,(B2B) K-Di-210655,NULL,NULL,NULL,NULL
210586,COURSE,ONGOING,2022-03-11 0:53,2023-11-20 1:36,실무 초밀착 리눅스-210586,"AWS, SAP 출",NULL,28,"linux,kubernetes,docker,도커,인프라,infra,데브옵스심화,백엔드심화,쿠버네티스,devops,데브옵스,cloud,컨테이너,가상환경,성능최적화,테스트,로드테스트,sre,엔지니어,모니터링,실습,aws,삼성"
210569,COURSE,ONGOING,2022-03-10 6:45,2023-12-26 6:54,문서의 신이 알려주-210569,"직장인 필수, 문서",NULL,10,"기획안,청와대행정관,한글,백승권,워드,보고서작성법,업무생산성,보고서,평생소장,문서의신,공문서,관공서,기획서,글쓰기,비즈니스,비즈니스글쓰기,보고서의법칙,사회초년생,신입사원,보도자료,자료,글,문서작성,유퀴즈,유퀴즈온더블럭,티비엔,tvn,tv출연,업무적성,업무 적성,직종변경,직종 변경,비즈니스 영어메일, 비즈니스영어메일, 영어메일, 비즈니스 영어, 비즈니스영어, 생활영어"
210565,COURSE,ONGOING,2022-03-10 1:52,2023-12-01 6:29,한 번에 끝내는 컴-210565,이미지/영상처리 1,NULL,145,"컴퓨터비전,딥러닝,openCV,텐서플로우,파이토치,tensorflow,PyTorch,영상처리,컴퓨터 비전,image classification,semantic segmentation,data augmentation,3D object detection,객체탐지,Multiview geometry,3D Vision,생성모델,퓨샷러닝,Few-shot learning,컴퓨터비전 알고리즘,computer vision,High-level Vision,자율주행,정보보안,메디컬,자율주행 컴퓨터비전,자율주행 컴퓨터 비전,자율주행컴퓨터비전,opencv 딥페이크,opencv딥페이크,퀀트,클라우드,테크,이미지인식,3dmppe,이미지 인식,자연어처리,자연어 처리,nlp 자연어처리,nlp자연어 처리,nlp 자연어 처리,머신러닝,반도체,cnn,딥린이,딥러닝 머신러닝 차이,딥러닝머신러닝 차이,딥러닝머신러닝차이,딥러닝 머신러닝차이,머신러닝 딥러닝 차이,머신러닝딥러닝 차이,머신러닝 딥러닝차이,머신러닝딥러닝차이,파이토치텐서플로우,파이토치 텐서플로우,컴퓨터 비전 공부 순서,컴퓨터 비전 강의,컴퓨터 비전 알고리즘"
210563,COURSE,ONGOING,2022-03-09 6:05,2023-11-20 1:29,한 번에 끝내는 비-210563,내 커리어업에 영어,NULL,25,"영어,비즈니스,직장인,외국계취업,취업준비,영어회화,영어글쓰기,성인영어,영어템플릿,업무적성,업무 적성,직종변경,직종 변경,업무생산성,비즈니스 영어메일, 비즈니스영어메일, 영어메일, 비즈니스 영어, 비즈니스영어, 생활영어"
210559,COURSE,HIDDEN,2022-03-08 7:25,2022-12-13 23:43,나의 칼퇴치트키 엑-210559,단축키부터 실무 필,NULL,37,"엑셀,VBA,무료템플릿,엑셀기초,유치원,나의칼퇴,무료,업무생산성,매크로,excel"
210539,COURSE,ENDED,2022-03-07 5:34,2023-03-07 0:01,(B2B) 엔디에스-210539,NULL,2023-03-06 15:00,NULL,NULL
210532,COURSE,ONGOING,2022-03-07 3:09,2022-11-16 2:20,(B2B) K-Di-210532,NULL,NULL,19,NULL
210531,COURSE,ONGOING,2022-03-07 3:07,2022-11-16 2:31,K-Digital -210531,NULL,NULL,NULL,NULL
210530,COURSE,ONGOING,2022-03-07 1:57,2022-11-16 4:24,K-Digital -210530,NULL,NULL,28,NULL
210524,COURSE,ONGOING,2022-03-04 2:38,2023-12-18 5:41,영상PD에게 배우는-210524,"광고, MV 등 영",NULL,40,"평생소장,촬영/편집,영상제작,영상, 3D, 영상 편집"
210512,COURSE,ONGOING,2022-03-02 8:01,2023-11-20 0:41,9 in 1 직장인-210512,내 글은 뭐가 문제,NULL,39,"기획안,글쓰기,카피라이팅,보고서,에세이,직장인글쓰기,글쓰기강의,UX,UXWriting,UX라이팅,블로그,부업글쓰기,퍼스널브랜딩,브랜딩,자기소개서,자소서,문장퇴고,평생소장,직장인,취준생,비즈니스 영어메일, 비즈니스영어메일, 영어메일, 비즈니스 영어, 비즈니스영어, 생활영어"
210510,COURSE,ONGOING,2022-03-02 5:16,2023-11-20 1:19,편집하는여자의 영상-210510,국내 정상급 영상편,NULL,13,"애프터이펙트,편집하는여자,모션그래픽,마스터클래스,영산편집,유튜브,편집녀,애펙,에프터이펙트,에펙,편집여"
210504,COURSE,ONGOING,2022-02-28 11:51,2023-11-20 1:36,왕초보를 위한 한 -210504,앱을 만든다는 건 ,NULL,74,"ios,swift,전용커뮤니티,평생소장,모바일,모바일앱,앱개발,컴퓨터공학,알고리즘,자료구조,MVVM,UIKIT,SWIFTUI,테스트,TDD,COMBINE,앱개발입문,개발입문,IOS입문,프로그래밍,앱개발초보,앱개발초급"
210500,COURSE,HIDDEN,2022-02-28 9:12,2023-04-16 23:35,Figma로 끝내는-210500,UXUI 디자인에 ,NULL,22,"UX,UI,실리콘밸리,uiux,uxui,uiux 포트폴리오,uiux포트폴리오,uiux 디자이너,uiux디자이너,마케팅,웹네비게이션,ui네비게이션,디자인,UX/UI,웹 네비게이션,ui 네비게이션,기획 포트폴리오,기획자 포트폴리오,기획포트폴리오,기획자포트폴리오,포폴,취준생,UX 포트폴리오,UX포트폴리오,UX포폴,서비스기획,서비스 기획,피그마, 피그마사용법, 피그마 사용법, 피그마 단축키, 피그마단축키"
210474,COURSE,ONGOING,2022-02-25 0:46,2022-11-16 4:19,(B2B) K-Di-210474,NULL,NULL,33,NULL
210405,COURSE,ONGOING,2022-02-22 3:28,2023-11-20 1:29,The red : -210405,나만의 메시지와 세,NULL,7,"황선미작가,글쓰기,스토리텔링,동화쓰기,동화작가,작가,카피라이팅,김영하,출판,에세이,정영욱"
210396,COURSE,HIDDEN,2022-02-21 10:26,2023-11-20 2:49,한 번에 끝내는 디-210396,마케터들에게 꼭 필,NULL,140,"디지털마케팅,마케팅,아티클,컨퍼런스,시장조사,그로스마케팅,퍼포먼스마케팅,구글애널리틱스,ga4,파이널컷,애프터이펙트,태블로,SQL,데이터분석,자동화,엑셀,협업,시그니처,디지털 마케팅,마케터"
